school,student,test,motive,M,m,N.m,n.m,w
228,14955,-0.519938054,-0.649230245,500,100,122,33,18.48484848
228,14956,-0.13640805,0.040437508,500,100,122,33,18.48484848
228,14957,-0.279007613,0.094906747,500,100,122,33,18.48484848
228,14958,-0.688451453,-1.791793623,500,100,122,33,18.48484848
228,14959,-0.678696909,-0.850163685,500,100,122,33,18.48484848
228,14960,-0.557273595,-1.449498001,500,100,122,33,18.48484848
228,14961,-0.405613205,-0.103378524,500,100,122,33,18.48484848
228,14962,-0.888467738,-1.064609382,500,100,122,33,18.48484848
228,14963,-0.462915857,-1.42555704,500,100,122,33,18.48484848
228,14964,0.061352503,0.739642091,500,100,122,33,18.48484848
228,14965,0.117229708,0.116400152,500,100,122,33,18.48484848
228,14966,-0.062283389,0.554867772,500,100,122,33,18.48484848
228,14967,0.278603408,1.242120359,500,100,122,33,18.48484848
228,14968,0.048294854,1.501181272,500,100,122,33,18.48484848
228,14969,-0.493374462,0.06814303,500,100,122,33,18.48484848
228,14970,-1.028498345,-1.333759101,500,100,122,33,18.48484848
228,14971,-0.329693719,0.482289929,500,100,122,33,18.48484848
228,14972,-0.0863195,0.020683234,500,100,122,33,18.48484848
228,14973,-1.010959517,-1.054664024,500,100,122,33,18.48484848
228,14974,-0.688571812,-1.379865518,500,100,122,33,18.48484848
228,14975,-0.423486053,-0.128877988,500,100,122,33,18.48484848
228,14976,-0.435740181,-0.71146651,500,100,122,33,18.48484848
223,14656,-0.65942892,-1.401978387,500,100,172,53,16.22641509
223,14657,0.791599014,1.987574407,500,100,172,53,16.22641509
223,14658,0.025235208,-0.086554306,500,100,172,53,16.22641509
223,14659,0.060393917,0.352194497,500,100,172,53,16.22641509
223,14660,0.094914214,0.04431808,500,100,172,53,16.22641509
223,14661,0.01540165,-0.138716014,500,100,172,53,16.22641509
223,14662,0.029388025,0.301202817,500,100,172,53,16.22641509
223,14663,-0.46564269,-0.99622874,500,100,172,53,16.22641509
223,14664,0.24903268,0.529610381,500,100,172,53,16.22641509
223,14665,-0.055025653,-0.111732992,500,100,172,53,16.22641509
223,14666,-0.58536665,-1.377369554,500,100,172,53,16.22641509
223,14667,0.125208835,0.446725976,500,100,172,53,16.22641509
223,14668,0.263990458,1.027669967,500,100,172,53,16.22641509
223,14669,-0.312806382,-1.039190766,500,100,172,53,16.22641509
223,14670,0.101710464,-0.201554562,500,100,172,53,16.22641509
223,14671,-0.570519022,-0.607672744,500,100,172,53,16.22641509
223,14672,-0.420798327,-0.443713719,500,100,172,53,16.22641509
223,14673,-0.139644188,-0.003623793,500,100,172,53,16.22641509
223,14674,-0.137270452,-0.105705329,500,100,172,53,16.22641509
223,14675,0.493372091,1.883771615,500,100,172,53,16.22641509
223,14676,-0.259940556,0.261238139,500,100,172,53,16.22641509
223,14677,-0.080077144,-0.022759327,500,100,172,53,16.22641509
223,14678,-0.130419413,-0.026106976,500,100,172,53,16.22641509
223,14679,-0.169987777,-0.281594339,500,100,172,53,16.22641509
223,14680,0.149921764,0.89541586,500,100,172,53,16.22641509
223,14681,0.284639347,-0.20390642,500,100,172,53,16.22641509
223,14682,-0.059955113,0.488687558,500,100,172,53,16.22641509
223,14683,-0.279266093,0.332581265,500,100,172,53,16.22641509
223,14684,-0.501752861,-0.698491969,500,100,172,53,16.22641509
223,14685,-0.365530783,-0.705093223,500,100,172,53,16.22641509
223,14686,-0.242692014,0.011813341,500,100,172,53,16.22641509
223,14687,-0.273570385,-1.03268381,500,100,172,53,16.22641509
223,14688,-0.055196965,-0.766522586,500,100,172,53,16.22641509
223,14689,0.142620791,-1.09120344,500,100,172,53,16.22641509
223,14690,-0.459323805,-0.591825394,500,100,172,53,16.22641509
223,14691,0.159275605,1.350767618,500,100,172,53,16.22641509
223,14692,0.053481795,0.96715266,500,100,172,53,16.22641509
223,14693,-0.059344896,-0.337985465,500,100,172,53,16.22641509
223,14694,-0.423359369,-0.26589947,500,100,172,53,16.22641509
223,14695,0.206112807,0.660507772,500,100,172,53,16.22641509
223,14696,-0.403850586,0.109559173,500,100,172,53,16.22641509
223,14697,0.129243693,0.419687023,500,100,172,53,16.22641509
223,14698,0.751917266,2.410110726,500,100,172,53,16.22641509
223,14699,-0.21942009,-0.106313002,500,100,172,53,16.22641509
223,14700,0.474796478,1.722038785,500,100,172,53,16.22641509
223,14701,0.071936208,0.468136475,500,100,172,53,16.22641509
223,14702,0.179543144,0.978286557,500,100,172,53,16.22641509
223,14703,0.487774698,0.95986045,500,100,172,53,16.22641509
223,14704,0.153400285,1.736491215,500,100,172,53,16.22641509
223,14705,0.711144448,0.704187296,500,100,172,53,16.22641509
223,14706,-0.685107076,-0.955946341,500,100,172,53,16.22641509
223,14707,0.723501445,1.286087158,500,100,172,53,16.22641509
223,14708,-0.16866321,-0.184907856,500,100,172,53,16.22641509
123,8236,-0.340718514,0.859233881,500,100,112,44,12.72727273
123,8237,-0.503309918,1.737460731,500,100,112,44,12.72727273
123,8238,-0.944123211,-0.656418985,500,100,112,44,12.72727273
123,8239,-0.668343183,0.091933533,500,100,112,44,12.72727273
123,8240,-0.324744916,1.017094861,500,100,112,44,12.72727273
123,8241,-0.905414039,-0.677794124,500,100,112,44,12.72727273
123,8242,-0.373691758,0.960945147,500,100,112,44,12.72727273
123,8243,-1.087896169,-0.521946826,500,100,112,44,12.72727273
123,8244,-0.800027674,0.1246699,500,100,112,44,12.72727273
123,8245,-0.744151371,-0.595088359,500,100,112,44,12.72727273
123,8246,-1.103384372,-2.65435587,500,100,112,44,12.72727273
123,8247,-0.553118012,1.440372703,500,100,112,44,12.72727273
123,8248,-1.032010191,-0.725489066,500,100,112,44,12.72727273
123,8249,-0.314798193,1.118413337,500,100,112,44,12.72727273
123,8250,-0.838678781,0.097236565,500,100,112,44,12.72727273
123,8251,-0.367964404,0.197844976,500,100,112,44,12.72727273
123,8252,-0.393643826,1.676357385,500,100,112,44,12.72727273
123,8253,-0.805802391,-0.417226623,500,100,112,44,12.72727273
123,8254,-0.649946819,1.545838765,500,100,112,44,12.72727273
123,8255,-1.382537507,-0.945285975,500,100,112,44,12.72727273
123,8256,-1.035881527,-0.843662919,500,100,112,44,12.72727273
123,8257,-0.80537234,-0.009618829,500,100,112,44,12.72727273
123,8258,-0.490361593,0.350264425,500,100,112,44,12.72727273
123,8259,-0.420660963,1.129613265,500,100,112,44,12.72727273
123,8260,-1.415128642,-1.870383108,500,100,112,44,12.72727273
123,8261,-0.106812924,1.621883434,500,100,112,44,12.72727273
123,8262,-0.676421477,1.411623643,500,100,112,44,12.72727273
123,8263,-0.142571056,2.244848325,500,100,112,44,12.72727273
123,8264,-0.163476215,1.238548216,500,100,112,44,12.72727273
123,8265,-1.363893717,-0.710237695,500,100,112,44,12.72727273
123,8266,-0.447538288,1.256017011,500,100,112,44,12.72727273
123,8267,-1.084279466,-0.940513822,500,100,112,44,12.72727273
123,8268,-0.799945484,0.08284512,500,100,112,44,12.72727273
123,8269,-0.52819436,-0.140972638,500,100,112,44,12.72727273
123,8270,-1.03909225,-0.616289379,500,100,112,44,12.72727273
123,8271,-0.419457821,0.645545932,500,100,112,44,12.72727273
123,8272,-0.930351379,-0.020436338,500,100,112,44,12.72727273
123,8273,-0.581632092,0.881947154,500,100,112,44,12.72727273
123,8274,-0.456552263,0.076926303,500,100,112,44,12.72727273
123,8275,-0.882735132,-1.343117684,500,100,112,44,12.72727273
123,8276,-0.8185889,-0.83180221,500,100,112,44,12.72727273
123,8277,-0.390410345,0.516919316,500,100,112,44,12.72727273
123,8278,-0.790733628,0.1936204,500,100,112,44,12.72727273
123,8279,-0.738850081,0.063094164,500,100,112,44,12.72727273
69,4893,-1.09232054,0.435645482,500,100,232,18,64.44444444
69,4894,0.077407223,1.603501384,500,100,232,18,64.44444444
69,4895,0.230587801,1.507211197,500,100,232,18,64.44444444
69,4896,-1.386545075,-0.418973197,500,100,232,18,64.44444444
69,4897,-2.367856282,-1.114243729,500,100,232,18,64.44444444
69,4898,-1.025265705,0.659534452,500,100,232,18,64.44444444
69,4899,-0.545052604,1.430737423,500,100,232,18,64.44444444
69,4900,-1.692435955,-0.707009176,500,100,232,18,64.44444444
69,4901,-1.382000195,-0.596625456,500,100,232,18,64.44444444
69,4902,-0.458835677,1.342772023,500,100,232,18,64.44444444
69,4903,-1.539137743,-0.546821746,500,100,232,18,64.44444444
69,4904,-0.389477057,1.493472534,500,100,232,18,64.44444444
69,4905,-1.374746273,0.017076486,500,100,232,18,64.44444444
69,4906,-2.01467391,-0.710939879,500,100,232,18,64.44444444
69,4907,-2.305542004,-1.371722799,500,100,232,18,64.44444444
69,4908,-0.693374534,0.797993297,500,100,232,18,64.44444444
69,4909,-1.399918673,-0.429530632,500,100,232,18,64.44444444
69,4910,-1.003243617,0.045704251,500,100,232,18,64.44444444
106,7355,1.432598892,1.857245953,500,100,151,12,62.91666667
106,7356,-0.345242488,-0.551435325,500,100,151,12,62.91666667
106,7357,0.229057562,1.008390334,500,100,151,12,62.91666667
106,7358,-0.576423391,-0.543677284,500,100,151,12,62.91666667
106,7359,0.01124726,0.291408878,500,100,151,12,62.91666667
106,7360,-0.594548406,-0.214579396,500,100,151,12,62.91666667
106,7361,0.599547404,0.99006414,500,100,151,12,62.91666667
106,7362,-0.362159889,-0.380764727,500,100,151,12,62.91666667
106,7363,-1.185613582,-1.20960198,500,100,151,12,62.91666667
106,7364,-1.457472496,-1.825393499,500,100,151,12,62.91666667
106,7365,0.779776691,1.195184062,500,100,151,12,62.91666667
106,7366,-0.740112386,-0.929199213,500,100,151,12,62.91666667
349,22417,0.577446746,0.345212476,500,100,197,123,8.008130081
349,22418,1.182644252,1.168307039,500,100,197,123,8.008130081
349,22419,0.245844696,-0.408001584,500,100,197,123,8.008130081
349,22420,0.965448004,1.273937252,500,100,197,123,8.008130081
349,22421,0.521866888,0.572997051,500,100,197,123,8.008130081
349,22422,-0.10307943,-1.278191734,500,100,197,123,8.008130081
349,22423,-0.045317315,-0.997634656,500,100,197,123,8.008130081
349,22424,0.405602379,-0.903909974,500,100,197,123,8.008130081
349,22425,1.174505992,1.792728605,500,100,197,123,8.008130081
349,22426,0.974180519,1.115125641,500,100,197,123,8.008130081
349,22427,0.659443073,0.468939507,500,100,197,123,8.008130081
349,22428,1.253319692,1.82637823,500,100,197,123,8.008130081
349,22429,0.18278281,-0.613052446,500,100,197,123,8.008130081
349,22430,0.790842586,0.123178738,500,100,197,123,8.008130081
349,22431,0.804932582,-0.02192445,500,100,197,123,8.008130081
349,22432,1.592215993,2.608446296,500,100,197,123,8.008130081
349,22433,0.311693279,-0.37522985,500,100,197,123,8.008130081
349,22434,0.310739593,-0.997414764,500,100,197,123,8.008130081
349,22435,1.235901588,1.625310789,500,100,197,123,8.008130081
349,22436,0.796661514,0.390789601,500,100,197,123,8.008130081
349,22437,0.27907449,-0.747014129,500,100,197,123,8.008130081
349,22438,0.309211185,-0.623893973,500,100,197,123,8.008130081
349,22439,0.347254797,-0.578884292,500,100,197,123,8.008130081
349,22440,0.19327206,-0.446666507,500,100,197,123,8.008130081
349,22441,-0.23085193,-1.738312857,500,100,197,123,8.008130081
349,22442,0.464861588,-0.940816053,500,100,197,123,8.008130081
349,22443,0.624696152,0.281956272,500,100,197,123,8.008130081
349,22444,0.858230915,0.105425177,500,100,197,123,8.008130081
349,22445,0.589920664,-0.292670797,500,100,197,123,8.008130081
349,22446,-0.216453447,-1.400571371,500,100,197,123,8.008130081
349,22447,0.01198234,-1.31044624,500,100,197,123,8.008130081
349,22448,0.862693124,1.319423212,500,100,197,123,8.008130081
349,22449,1.519395686,1.344208404,500,100,197,123,8.008130081
349,22450,0.380934727,-0.913231086,500,100,197,123,8.008130081
349,22451,-0.304216021,-2.304388801,500,100,197,123,8.008130081
349,22452,1.114674421,1.504495447,500,100,197,123,8.008130081
349,22453,0.711650207,0.434265654,500,100,197,123,8.008130081
349,22454,0.820166565,1.150375462,500,100,197,123,8.008130081
349,22455,0.345580842,-0.228693667,500,100,197,123,8.008130081
349,22456,0.052123228,-1.337791821,500,100,197,123,8.008130081
349,22457,1.022779747,1.126853637,500,100,197,123,8.008130081
349,22458,-0.260948908,-1.605720661,500,100,197,123,8.008130081
349,22459,-0.059207228,-2.148858101,500,100,197,123,8.008130081
349,22460,0.547531205,0.182572627,500,100,197,123,8.008130081
349,22461,0.995091193,0.939791291,500,100,197,123,8.008130081
349,22462,0.646287619,1.043191093,500,100,197,123,8.008130081
349,22463,0.119840463,-1.895185043,500,100,197,123,8.008130081
349,22464,0.822095544,-0.274362858,500,100,197,123,8.008130081
349,22465,0.159855021,-0.56888685,500,100,197,123,8.008130081
349,22466,-0.138531759,-1.774091803,500,100,197,123,8.008130081
349,22467,0.763135124,0.964746397,500,100,197,123,8.008130081
349,22468,0.755926174,0.059590704,500,100,197,123,8.008130081
349,22469,0.335713183,0.570391019,500,100,197,123,8.008130081
349,22470,1.280397596,1.748340013,500,100,197,123,8.008130081
349,22471,1.002145613,1.304866353,500,100,197,123,8.008130081
349,22472,0.398133881,0.027903013,500,100,197,123,8.008130081
349,22473,0.798858895,0.390295135,500,100,197,123,8.008130081
349,22474,0.260480232,-0.616558976,500,100,197,123,8.008130081
349,22475,0.463973354,0.323223199,500,100,197,123,8.008130081
349,22476,0.826850135,0.206945206,500,100,197,123,8.008130081
349,22477,1.667500535,2.147248112,500,100,197,123,8.008130081
349,22478,0.521294008,0.187096168,500,100,197,123,8.008130081
349,22479,0.288428823,0.894249537,500,100,197,123,8.008130081
349,22480,0.439043951,-0.200577278,500,100,197,123,8.008130081
349,22481,0.230053866,0.045651091,500,100,197,123,8.008130081
349,22482,0.54091219,0.598562036,500,100,197,123,8.008130081
349,22483,1.480667042,1.85156606,500,100,197,123,8.008130081
349,22484,0.191355876,-0.816593095,500,100,197,123,8.008130081
349,22485,1.03253062,0.976641031,500,100,197,123,8.008130081
349,22486,0.645425131,0.022936552,500,100,197,123,8.008130081
349,22487,0.51748036,-0.140237314,500,100,197,123,8.008130081
349,22488,0.466909682,-0.581370794,500,100,197,123,8.008130081
349,22489,0.400697436,-0.206967855,500,100,197,123,8.008130081
349,22490,0.760383985,-0.206078242,500,100,197,123,8.008130081
349,22491,1.373162813,1.526984295,500,100,197,123,8.008130081
349,22492,0.633025548,0.812728871,500,100,197,123,8.008130081
349,22493,0.929339564,-0.201458494,500,100,197,123,8.008130081
349,22494,0.361072049,-0.59441062,500,100,197,123,8.008130081
349,22495,0.794033389,0.507719678,500,100,197,123,8.008130081
349,22496,0.953571003,1.178428488,500,100,197,123,8.008130081
349,22497,0.653229943,-0.494833076,500,100,197,123,8.008130081
349,22498,0.652782034,0.271695261,500,100,197,123,8.008130081
349,22499,0.251428892,-0.502039876,500,100,197,123,8.008130081
349,22500,0.766934483,-0.673857015,500,100,197,123,8.008130081
349,22501,0.041002685,-1.02442631,500,100,197,123,8.008130081
349,22502,1.267284386,1.426062315,500,100,197,123,8.008130081
349,22503,1.094897463,0.87348146,500,100,197,123,8.008130081
349,22504,0.352250207,-0.315204555,500,100,197,123,8.008130081
349,22505,0.781326144,0.11175119,500,100,197,123,8.008130081
349,22506,0.46433874,0.202971651,500,100,197,123,8.008130081
349,22507,1.14391118,1.108749385,500,100,197,123,8.008130081
349,22508,0.742052817,0.542706634,500,100,197,123,8.008130081
349,22509,0.884097615,1.13699304,500,100,197,123,8.008130081
349,22510,0.192197081,-0.716969979,500,100,197,123,8.008130081
349,22511,0.29470481,-0.586283261,500,100,197,123,8.008130081
349,22512,0.172807437,-1.239364166,500,100,197,123,8.008130081
349,22513,0.172996232,-1.285736173,500,100,197,123,8.008130081
349,22514,0.576986214,-0.259381633,500,100,197,123,8.008130081
349,22515,1.181354936,0.79212811,500,100,197,123,8.008130081
349,22516,0.664447948,0.518820185,500,100,197,123,8.008130081
349,22517,0.949189465,0.442624537,500,100,197,123,8.008130081
349,22518,0.58032402,0.174386003,500,100,197,123,8.008130081
349,22519,0.843679091,0.401710954,500,100,197,123,8.008130081
349,22520,0.249890977,-0.215855196,500,100,197,123,8.008130081
349,22521,-0.360869159,-1.947937375,500,100,197,123,8.008130081
349,22522,0.054975315,-0.951494788,500,100,197,123,8.008130081
349,22523,1.071313093,0.699546337,500,100,197,123,8.008130081
349,22524,0.617021981,1.583361522,500,100,197,123,8.008130081
349,22525,0.043199312,-1.490974536,500,100,197,123,8.008130081
349,22526,0.865107593,1.276746659,500,100,197,123,8.008130081
349,22527,0.873967322,0.522674612,500,100,197,123,8.008130081
349,22528,0.078101819,-1.142284828,500,100,197,123,8.008130081
349,22529,0.344595532,-0.983203938,500,100,197,123,8.008130081
349,22530,-0.177742391,-1.680818154,500,100,197,123,8.008130081
349,22531,0.303788608,-0.423851909,500,100,197,123,8.008130081
349,22532,0.509912714,-0.644426292,500,100,197,123,8.008130081
349,22533,0.542667057,0.198874086,500,100,197,123,8.008130081
349,22534,1.002804304,0.823501104,500,100,197,123,8.008130081
349,22535,0.215893693,-0.038088422,500,100,197,123,8.008130081
349,22536,0.171584771,-1.056127652,500,100,197,123,8.008130081
349,22537,-0.23523983,-2.122355409,500,100,197,123,8.008130081
349,22538,0.186491721,-0.62606735,500,100,197,123,8.008130081
349,22539,0.101162329,-0.684284435,500,100,197,123,8.008130081
56,3914,0.522484025,0.727331216,500,100,218,64,17.03125
56,3915,0.557887188,0.701894973,500,100,218,64,17.03125
56,3916,-0.157490775,-1.536750216,500,100,218,64,17.03125
56,3917,-0.306782119,-1.766292563,500,100,218,64,17.03125
56,3918,0.61329302,-0.336104192,500,100,218,64,17.03125
56,3919,0.187388139,-0.357633637,500,100,218,64,17.03125
56,3920,0.994150475,1.094819594,500,100,218,64,17.03125
56,3921,0.459227822,-0.034974273,500,100,218,64,17.03125
56,3922,0.726298622,0.113885254,500,100,218,64,17.03125
56,3923,0.596151289,-0.011707035,500,100,218,64,17.03125
56,3924,1.245998089,1.749750639,500,100,218,64,17.03125
56,3925,1.080032875,0.999255063,500,100,218,64,17.03125
56,3926,0.088992411,-0.634528679,500,100,218,64,17.03125
56,3927,-0.427969751,-1.340950507,500,100,218,64,17.03125
56,3928,0.45144387,-0.34681311,500,100,218,64,17.03125
56,3929,-0.065168646,-1.38673173,500,100,218,64,17.03125
56,3930,1.060727996,1.520479999,500,100,218,64,17.03125
56,3931,0.862137746,0.527723493,500,100,218,64,17.03125
56,3932,0.792756176,0.385500835,500,100,218,64,17.03125
56,3933,0.304761869,-0.120824737,500,100,218,64,17.03125
56,3934,-0.398099583,-2.558444627,500,100,218,64,17.03125
56,3935,0.639266621,0.34024666,500,100,218,64,17.03125
56,3936,0.882625199,0.564332143,500,100,218,64,17.03125
